,0,1,2,3,4,5
0,-0.6622501820868533,-2.1663836369009792,-0.37269158400816377,-1.509303206783087,1.5111623464997042,-0.4293415555541444
1,0.9718509136662218,0.6479734632392508,0.8036121037139098,0.09577950930306617,-0.5038726276714142,0.4213603744661519
2,2.0740610072612298,1.0652340927892183,-0.03861434233409415,0.9441726262735287,-1.2738406161438454,-2.103634418051276
3,-1.1253769755738499,0.08798957305139946,0.19228814010971543,2.0262606591319723,-2.003008262488688,-0.04178878681348206
4,1.4888732881523534,-1.2226308963564552,0.5541142819644607,-0.03669402648834631,-0.13939552081528747,0.1761912358578882
5,-1.184813864927166,0.31326195322592487,0.08728452763137051,-1.8414131121956323,-0.9397575610361608,1.5664197183837758
6,0.8406413584259046,0.5656038996234363,1.9786796467765888,-1.3659787027096013,0.645695031856201,0.4720052586427974
7,-1.4622478320484704,0.613524436850407,-1.569768926976226,0.12469594150285554,-0.5035585430424414,-0.8255799133638385
8,0.5190097745796365,-0.3702958453135799,1.011660325249252,-0.28002443102876234,-1.7210102504419948,-1.3025973770480455
9,-0.6139217108602973,-0.6663207159894978,0.19993806428600905,0.4564091908022007,0.21754926535875688,1.1485060263295348
10,-1.0509742432276514,-0.280050336742149,0.07879883870495318,-1.7331975331463876,-0.2351459354645944,-0.2673445740632565
11,0.5001505207526262,-0.9904419729057918,0.5681033888306211,-1.0788699161516386,0.0903270505824908,0.9565506701865516
12,-0.3857325384029305,-0.3358267883720722,-1.1963245600601375,2.4420094085849597,-0.6642097840796914,0.019584737025211123
13,-0.6374157354393134,-0.7837960155468607,0.7902534368006474,-1.3840784041969392,0.7366948207340853,1.3785222531553105
14,0.4871682758868316,-0.6921403207874501,0.3435472908571234,0.36085422558654145,0.03368831886244242,-1.328960360116789
15,-0.06351157691747697,-0.5002825041653876,1.546925049438984,-0.018821769985747413,0.41054904600247705,-0.03628618837047658
16,-1.8995437799588504,-0.7348225992582647,1.553245213346963,0.01462184049404867,-1.3071454765818218,-0.13213686045752548
17,2.4675068442837684,-0.677614189981255,1.8562237836356223,-0.4368042856973157,1.231222779379588,-1.62775614636525
18,0.43323629863124663,0.603549161714992,-0.5915176086514967,-0.024358924192067016,-0.9721539640743306,1.5943563458699317
